k,type,score,label
2,Kmeans,0.285477,1
2,Kmeans,0.162057,0
2,Kmeans,0.283244,1
2,Kmeans,0.295328,1
2,Kmeans,0.134568,0
2,Kmeans,0.353227,1
2,Kmeans,0.354034,1
2,Kmeans,0.31893,1
2,Kmeans,0.162147,0
2,Kmeans,0.320486,1
2,Kmeans,0.338318,1
2,Kmeans,0.26553,1
2,Kmeans,0.339573,1
2,Kmeans,0.292971,1
2,Kmeans,0.298781,1
2,Kmeans,0.297076,1
2,Kmeans,0.326987,1
2,Kmeans,0.206961,1
2,Kmeans,0.219326,0
2,Kmeans,0.303978,1
2,Kmeans,0.273063,1
2,Kmeans,0.329254,1
2,Kmeans,0.325548,1
2,Kmeans,0.214375,0
2,Kmeans,0.213171,0
2,Kmeans,0.342833,1
2,Kmeans,0.341514,1
2,Kmeans,0.350786,1
2,Kmeans,0.346237,1
2,Kmeans,0.166198,0
2,Kmeans,0.287607,1
2,Kmeans,0.362996,1
2,Kmeans,0.31367,1
2,Kmeans,0.285846,1
2,Kmeans,0.264704,1
2,Kmeans,0.213998,1
2,Kmeans,0.303657,1
2,Kmeans,0.289708,1
2,Kmeans,0.23794,1
2,Kmeans,0.289946,1
2,Kmeans,0.324908,1
2,Kmeans,0.280258,1
2,Kmeans,0.25483,1
2,Kmeans,0.327119,1
2,Kmeans,0.317899,1
2,Kmeans,0.272662,1
2,Kmeans,0.296005,1
2,Kmeans,0.263683,1
2,Kmeans,0.287843,1
2,Kmeans,0.296139,1
2,Kmeans,0.311577,1
2,Kmeans,0.276994,1
2,Kmeans,0.356885,1
2,Kmeans,0.326757,1
2,Kmeans,0.298505,1
2,Kmeans,0.364067,1
2,Kmeans,0.29899,1
2,Kmeans,0.18101,0
2,Kmeans,0.267906,1
2,Kmeans,0.04073,0
2,Kmeans,0.318141,1
2,Kmeans,0.353527,1
2,Kmeans,0.211502,1
2,Kmeans,0.261325,1
2,Kmeans,0.35473,1
2,Kmeans,0.256262,1
2,Kmeans,0.350604,1
2,Kmeans,0.350366,1
2,Kmeans,0.313044,1
2,Kmeans,0.363778,1
2,Kmeans,0.379654,1
2,Kmeans,0.309599,1
2,Kmeans,0.351889,1
2,Kmeans,0.253268,1
2,Kmeans,0.20558,1
2,Kmeans,0.340331,1
2,Kmeans,0.351978,1
2,Kmeans,0.17382,0
2,Kmeans,0.288061,1
2,Kmeans,0.294167,1
2,Kmeans,0.226924,0
2,Kmeans,0.295149,1
2,Kmeans,0.183564,0
2,Kmeans,0.016626,0
2,Kmeans,0.283657,1
2,Kmeans,0.333898,1
2,Kmeans,0.301337,1
2,Kmeans,0.288355,1
2,Kmeans,0.272744,1
2,Kmeans,0.328579,1
2,Kmeans,0.342196,1
2,Kmeans,0.176242,1
2,Kmeans,0.331741,1
2,Kmeans,0.329557,1
2,Kmeans,0.311412,1
2,Kmeans,0.164094,0
2,Kmeans,0.300895,1
2,Kmeans,0.356811,1
2,Kmeans,0.198575,0
2,Kmeans,0.259581,1
2,Kmeans,0.29598,1
2,Kmeans,0.261011,1
2,Kmeans,0.259626,1
2,Kmeans,0.219783,0
2,Kmeans,0.126551,0
2,Kmeans,0.24918,1
2,Kmeans,0.195789,0
2,Kmeans,0.312419,1
2,Kmeans,0.265233,1
2,Kmeans,0.160274,0
2,Kmeans,0.350182,1
2,Kmeans,0.301672,1
2,Kmeans,0.146657,0
2,Kmeans,0.339079,1
2,Kmeans,0.269171,1
2,Kmeans,0.199305,1
2,Kmeans,0.289278,1
2,Kmeans,0.302606,1
2,Kmeans,0.344651,1
2,Kmeans,0.19372,0
2,Kmeans,0.219689,0
2,Kmeans,0.251061,1
2,Kmeans,0.325236,1
2,Kmeans,0.358622,1
2,Kmeans,0.316371,1
2,Kmeans,0.282994,1
2,Kmeans,0.275234,1
2,Kmeans,0.024807,0
2,Kmeans,0.31782,1
2,Kmeans,0.301024,1
2,Kmeans,0.294119,1
2,Kmeans,0.283095,1
2,Kmeans,0.261713,1
2,Kmeans,0.272764,1
2,Kmeans,0.36315,1
2,Kmeans,0.144285,0
2,Kmeans,0.218216,1
2,Kmeans,0.333355,1
2,Kmeans,0.238464,1
2,Kmeans,0.262619,1
2,Kmeans,0.356609,1
2,Kmeans,0.344205,1
2,Kmeans,0.32717,1
2,Kmeans,0.260732,1
2,Kmeans,0.33067,1
2,Kmeans,0.328075,1
2,Kmeans,0.283787,1
2,Kmeans,0.353249,1
2,Kmeans,0.290746,1
2,Kmeans,0.161434,0
2,Kmeans,0.331935,1
2,Kmeans,0.324653,1
2,Kmeans,0.20895,0
2,Kmeans,0.269567,1
2,Kmeans,0.370785,1
2,Kmeans,0.313733,1
2,Kmeans,0.277567,1
2,Kmeans,0.319454,1
2,Kmeans,0.219949,0
2,Kmeans,0.308516,1
2,Kmeans,0.290542,1
2,Kmeans,0.298088,1
2,Kmeans,0.308777,1
2,Kmeans,0.201229,0
2,Kmeans,0.321851,1
2,Kmeans,0.288276,1
2,Kmeans,0.313645,1
2,Kmeans,0.27488,1
2,Kmeans,0.286729,1
2,Kmeans,0.280836,1
2,Kmeans,0.309489,1
2,Kmeans,0.258284,1
2,Kmeans,0.270674,1
2,Kmeans,0.191888,1
2,Kmeans,0.013085,0
2,Kmeans,0.148458,0
2,Kmeans,0.315624,1
2,Kmeans,0.314445,1
2,Kmeans,0.340629,1
2,Kmeans,0.344749,1
2,Kmeans,0.310056,1
2,Kmeans,0.187098,1
2,Kmeans,0.278821,1
2,Kmeans,0.296772,1
2,Kmeans,0.161101,0
2,Kmeans,0.318481,1
2,Kmeans,0.261293,1
2,Kmeans,0.333529,1
2,Kmeans,0.241944,1
2,Kmeans,0.261864,1
2,Kmeans,0.386266,1
2,Kmeans,0.234582,0
2,Kmeans,0.279632,1
2,Kmeans,0.223858,1
2,Kmeans,0.116328,0
2,Kmeans,0.188123,0
2,Kmeans,0.321876,1
2,Kmeans,0.201647,0
2,Kmeans,0.190161,1
2,Kmeans,0.346065,1
2,Kmeans,0.292878,1
2,Kmeans,0.282218,1
2,Kmeans,0.18636,0
2,Kmeans,0.274034,1
2,Kmeans,0.345569,1
2,Kmeans,0.194888,1
2,Kmeans,0.353173,1
2,Kmeans,0.222518,1
2,Kmeans,0.301134,1
2,Kmeans,0.327588,1
2,Kmeans,0.305834,1
2,Kmeans,0.020333,0
2,Kmeans,0.296269,1
2,Kmeans,0.348003,1
2,Kmeans,0.363248,1
2,Kmeans,0.283639,1
2,Kmeans,0.321989,1
2,Kmeans,0.256187,1
2,Kmeans,0.353193,1
2,Kmeans,0.316859,1
2,Kmeans,0.325717,1
2,Kmeans,0.221381,0
2,Kmeans,0.312476,1
2,Kmeans,0.273946,1
2,Kmeans,0.303062,1
2,Kmeans,0.288014,1
2,Kmeans,0.334397,1
2,Kmeans,0.209271,0
2,Kmeans,0.348331,1
2,Kmeans,0.331741,1
2,Kmeans,0.301969,1
2,Kmeans,0.318421,1
2,Kmeans,0.226876,1
2,Kmeans,0.294637,1
2,Kmeans,0.204009,1
2,Kmeans,0.303513,1
2,Kmeans,0.324349,1
2,Kmeans,0.291628,1
2,Kmeans,0.261512,1
2,Kmeans,0.318628,1
2,Kmeans,0.315805,1
2,Kmeans,0.226577,0
2,Kmeans,0.326168,1
2,Kmeans,0.156728,0
2,Kmeans,0.348536,1
2,Kmeans,0.196521,0
2,Kmeans,0.288547,1
2,Kmeans,0.289455,1
2,Kmeans,0.294244,1
2,Kmeans,0.208883,1
2,Kmeans,0.3837,1
2,Kmeans,0.316231,1
2,Kmeans,0.293474,1
2,Kmeans,0.288318,1
2,Kmeans,0.33551,1
2,Kmeans,0.278401,1
2,Kmeans,0.32164,1
2,Kmeans,0.317182,1
2,Kmeans,0.374098,1
2,Kmeans,0.32603,1
2,Kmeans,0.273506,1
2,Kmeans,0.338805,1
2,Kmeans,0.305149,1
2,Kmeans,0.324079,1
2,Kmeans,0.313353,1
2,Kmeans,0.395713,1
2,Kmeans,0.351176,1
2,Kmeans,0.338496,1
2,Kmeans,0.321285,1
2,Kmeans,0.277929,1
2,Kmeans,0.18003,0
2,Kmeans,0.318039,1
2,Kmeans,0.302768,1
2,Kmeans,0.196488,1
2,Kmeans,0.163652,0
2,Kmeans,0.341249,1
2,Kmeans,0.259939,1
2,Kmeans,0.31241,1
2,Kmeans,0.358287,1
2,Kmeans,0.322253,1
2,Kmeans,0.281017,1
2,Kmeans,0.285547,1
2,Kmeans,0.247099,1
2,Kmeans,0.340673,1
2,Kmeans,0.285313,1
2,Kmeans,0.340881,1
2,Kmeans,0.334886,1
2,Kmeans,0.284054,1
2,Kmeans,0.234178,1
2,Kmeans,0.184217,0
2,Kmeans,0.350418,1
2,Kmeans,0.32045,1
2,Kmeans,0.282532,1
2,Kmeans,0.329804,1
2,Kmeans,0.295061,1
2,Kmeans,0.320975,1
2,Kmeans,0.139609,0
2,Kmeans,0.132809,0
2,Kmeans,0.25021,1
2,Kmeans,0.323045,1
2,Kmeans,0.321069,1
2,Kmeans,0.17858,0
2,Kmeans,0.238909,1
2,Kmeans,0.309099,1
2,Kmeans,0.254133,1
2,Kmeans,0.180217,0
2,Kmeans,0.302589,1
2,Kmeans,0.217157,0
2,Kmeans,0.266723,1
2,Kmeans,0.374787,1
2,Kmeans,0.201459,0
2,Kmeans,0.37382,1
2,Kmeans,0.275368,1
2,Kmeans,0.283206,1
2,Kmeans,0.258284,1
2,Kmeans,0.16941,0
2,Kmeans,0.343419,1
2,Kmeans,0.351359,1
2,Kmeans,0.33117,1
2,Kmeans,0.316387,1
2,Kmeans,0.15911,0
2,Kmeans,0.162765,0
2,Kmeans,0.345894,1
2,Kmeans,0.317419,1
2,Kmeans,0.302521,1
2,Kmeans,0.278187,1
2,Kmeans,0.332715,1
2,Kmeans,0.188054,1
2,Kmeans,0.348253,1
2,Kmeans,0.292599,1
2,Kmeans,0.297407,1
2,Kmeans,0.304621,1
2,Kmeans,0.305281,1
2,Kmeans,0.30689,1
2,Kmeans,0.347914,1
2,Kmeans,0.297599,1
2,Kmeans,0.373716,1
2,Kmeans,0.281263,1
2,Kmeans,0.29357,1
2,Kmeans,0.022873,0
2,Kmeans,0.083922,0
2,Kmeans,0.120483,0
2,Kmeans,0.311739,1
2,Kmeans,0.330029,1
2,Kmeans,0.320752,1
2,Kmeans,0.353495,1
2,Kmeans,0.354455,1
2,Kmeans,0.307041,1
2,Kmeans,0.279259,1
2,Kmeans,0.009605,0
2,Kmeans,0.140397,0
2,Kmeans,0.170244,0
2,Kmeans,0.28571,1
2,Kmeans,0.323915,1
2,Kmeans,0.286379,1
2,Kmeans,0.270646,1
2,Kmeans,0.318976,1
2,Kmeans,0.385757,1
2,Kmeans,0.295706,1
2,Kmeans,0.193813,0
2,Kmeans,0.291714,1
2,Kmeans,0.315386,1
2,Kmeans,0.338453,1
2,Kmeans,0.319478,1
2,Kmeans,0.304892,1
2,Kmeans,0.290201,1
2,Kmeans,0.379063,1
2,Kmeans,0.245038,1
2,Kmeans,0.258022,1
2,Kmeans,0.252721,1
2,Kmeans,0.328813,1
2,Kmeans,0.375533,1
2,Kmeans,0.180798,1
2,Kmeans,0.337307,1
2,Kmeans,0.308294,1
2,Kmeans,0.32658,1
2,Kmeans,0.171798,0
2,Kmeans,0.127638,0
2,Kmeans,0.337586,1
2,Kmeans,0.34749,1
2,Kmeans,0.247191,1
2,Kmeans,0.301024,1
2,Kmeans,0.229304,0
2,Kmeans,0.334223,1
2,Kmeans,0.307462,1
2,Kmeans,0.291532,1
2,Kmeans,0.223339,0
2,Kmeans,0.239199,1
2,Kmeans,0.235257,1
2,Kmeans,0.321478,1
2,Kmeans,0.315684,1
2,Kmeans,0.334264,1
2,Kmeans,0.302168,1
2,Kmeans,0.300708,1
2,Kmeans,0.296193,1
2,Kmeans,0.332776,1
2,Kmeans,0.35174,1
2,Kmeans,0.375707,1
2,Kmeans,0.185718,0
2,Kmeans,0.33957,1
2,Kmeans,0.318005,1
2,Kmeans,0.158101,0
2,Kmeans,0.220991,0
2,Kmeans,0.204141,0
2,Kmeans,0.2827,1
2,Kmeans,0.265089,1
2,Kmeans,0.318073,1
2,Kmeans,0.31612,1
2,Kmeans,0.281902,1
2,Kmeans,0.302545,1
2,Kmeans,0.367178,1
2,Kmeans,0.294172,1
2,Kmeans,0.313361,1
2,Kmeans,0.304548,1
2,Kmeans,0.356558,1
2,Kmeans,0.281091,1
2,Kmeans,0.3381,1
2,Kmeans,0.319918,1
2,Kmeans,0.217601,1
2,Kmeans,0.263668,1
2,Kmeans,0.265202,1
2,Kmeans,0.287017,1
2,Kmeans,0.159426,1
2,Kmeans,0.33817,1
2,Kmeans,0.2859,1
2,Kmeans,0.243423,0
2,Kmeans,0.186535,1
2,Kmeans,0.317459,1
2,Kmeans,0.317832,1
2,Kmeans,0.332174,1
2,Kmeans,0.356225,1
2,Kmeans,0.046658,0
2,Kmeans,0.331037,1
2,Kmeans,0.324512,1
2,Kmeans,0.386099,1
2,Kmeans,0.302859,1
2,Kmeans,0.296804,1
2,Kmeans,0.330891,1
2,Kmeans,0.260334,1
2,Kmeans,0.218506,1
2,Kmeans,0.171257,0
2,Kmeans,0.306032,1
2,Kmeans,0.336057,1
2,Kmeans,0.207708,0
2,Kmeans,0.261264,1
2,Kmeans,0.326444,1
2,Kmeans,0.206944,0
2,Kmeans,0.316859,1
2,Kmeans,0.296766,1
2,Kmeans,0.328237,1
2,Kmeans,0.363614,1
2,Kmeans,0.322277,1
2,Kmeans,0.230768,1
2,Kmeans,0.042536,0
2,Kmeans,0.366616,1
2,Kmeans,0.341514,1
2,Kmeans,0.289564,1
2,Kmeans,0.206262,0
2,Kmeans,0.303692,1
2,Kmeans,0.170391,0
2,Kmeans,0.333224,1
2,Kmeans,0.269207,1
2,Kmeans,0.352544,1
2,Kmeans,0.300681,1
2,Kmeans,0.265951,1
2,Kmeans,0.341208,1
2,Kmeans,0.328535,1
2,Kmeans,0.292027,1
2,Kmeans,0.256637,1
2,Kmeans,0.179392,0
2,Kmeans,0.354519,1
2,Kmeans,0.206066,1
2,Kmeans,0.265158,1
2,Kmeans,0.324581,1
2,Kmeans,0.267747,1
2,Kmeans,0.193391,0
2,Kmeans,0.360387,1
2,Kmeans,0.296967,1
2,Kmeans,0.013912,0
2,Kmeans,0.319462,1
2,Kmeans,0.327117,1
2,Kmeans,0.180073,0
2,Kmeans,0.352629,1
2,Kmeans,0.323858,1
2,Kmeans,0.371664,1
2,Kmeans,0.132821,0
2,Kmeans,0.301206,1
2,Kmeans,0.317042,1
2,Kmeans,0.282509,1
2,Kmeans,0.252439,1
2,Kmeans,0.128178,0
2,Kmeans,0.319055,1
2,Kmeans,0.288189,1
2,Kmeans,0.342659,1
2,Kmeans,0.28879,1
2,Kmeans,0.253443,1
2,Kmeans,0.187178,0
2,Kmeans,0.270927,1
2,Kmeans,0.326856,1
2,Kmeans,0.19505,1
2,Kmeans,0.2972,1
2,Kmeans,0.307505,1
2,Kmeans,0.321758,1
2,Kmeans,0.304221,1
2,Kmeans,0.303214,1
2,Kmeans,0.174142,0
2,Kmeans,0.342922,1
2,Kmeans,0.209981,1
2,Kmeans,0.350143,1
2,Kmeans,0.220186,1
2,Kmeans,0.229214,0
2,Kmeans,0.246092,1
2,Kmeans,0.316009,1
2,Kmeans,0.271054,1
2,Kmeans,0.28305,1
2,Kmeans,0.312561,1
2,Kmeans,0.315386,1
2,Kmeans,0.170339,0
2,Kmeans,0.288061,1
2,Kmeans,0.292563,1
2,Kmeans,0.186508,0
2,Kmeans,0.304193,1
2,Kmeans,0.209049,1
2,Kmeans,0.308085,1
2,Kmeans,0.354137,1
2,Kmeans,0.20753,0
2,Kmeans,0.267136,1
2,Kmeans,0.210157,1
2,Kmeans,0.259356,1
2,Kmeans,0.270871,1
2,Kmeans,0.380765,1
2,Kmeans,0.255598,1
2,Kmeans,0.264659,1
2,Kmeans,0.336057,1
2,Kmeans,0.221841,0
2,Kmeans,0.220101,0
2,Kmeans,0.277651,1
2,Kmeans,0.266466,1
2,Kmeans,0.355285,1
2,Kmeans,0.319537,1
2,Kmeans,0.201541,0
2,Kmeans,0.261678,1
2,Kmeans,0.337268,1
2,Kmeans,0.356421,1
2,Kmeans,0.28716,1
2,Kmeans,0.299629,1
2,Kmeans,0.333719,1
2,Kmeans,0.166258,0
2,Kmeans,0.312832,1
2,Kmeans,0.229802,0
2,Kmeans,0.234185,0
2,Kmeans,0.328009,1
2,Kmeans,0.266517,1
2,Kmeans,0.303743,1
2,Kmeans,0.182344,1
2,Kmeans,0.278,1
2,Kmeans,0.288122,1
2,Kmeans,0.339933,1
2,Kmeans,0.32746,1
2,Kmeans,0.225997,1
2,Kmeans,0.278308,1
2,Kmeans,0.312455,1
2,Kmeans,0.300097,1
2,Kmeans,0.302427,1
2,Kmeans,0.338456,1
2,Kmeans,0.158005,0
2,Kmeans,0.300535,1
2,Kmeans,0.318253,1
2,Kmeans,0.243061,0
2,Kmeans,0.293307,1
2,Kmeans,0.327633,1
2,Kmeans,0.185284,1
2,Kmeans,0.321382,1
2,Kmeans,0.342957,1
2,Kmeans,0.274673,1
2,Kmeans,0.309898,1
2,Kmeans,0.282105,1
2,Kmeans,0.378238,1
2,Kmeans,0.278346,1
2,Kmeans,0.319578,1
2,Kmeans,0.25872,1
2,Kmeans,0.2266,1
2,Kmeans,0.306601,1
2,Kmeans,0.276306,1
2,Kmeans,0.352287,1
2,Kmeans,0.297508,1
2,Kmeans,0.316079,1
2,Kmeans,0.286539,1
2,Kmeans,0.285167,1
2,Kmeans,0.334149,1
2,Kmeans,0.322865,1
2,Kmeans,0.366344,1
2,Kmeans,0.229201,1
2,Kmeans,0.333167,1
2,Kmeans,0.269759,1
2,Kmeans,0.33862,1
2,Kmeans,0.216959,0
2,Kmeans,0.348151,1
2,Kmeans,0.287859,1
2,Kmeans,0.291779,1
2,Kmeans,0.340718,1
2,Kmeans,0.30479,1
2,Kmeans,0.196987,1
2,Kmeans,0.323143,1
2,Kmeans,0.353574,1
2,Kmeans,0.273824,1
2,Kmeans,0.181529,0
2,Kmeans,0.023568,0
2,Kmeans,0.292324,1
2,Kmeans,0.170422,0
2,Kmeans,0.241693,1
2,Kmeans,0.201748,1
2,Kmeans,0.232354,0
2,Kmeans,0.275045,1
2,Kmeans,0.35174,1
2,Kmeans,0.358711,1
2,Kmeans,0.279061,1
2,Kmeans,0.24102,1
2,Kmeans,0.201704,1
2,Kmeans,0.34533,1
2,Kmeans,0.23199,0
2,Kmeans,0.328175,1
2,Kmeans,0.22526,1
2,Kmeans,0.266584,1
2,Kmeans,0.34873,1
2,Kmeans,0.038151,0
2,Kmeans,0.266115,1
2,Kmeans,0.281064,1
2,Kmeans,0.355516,1
2,Kmeans,0.327842,1
2,Kmeans,0.302406,1
2,Kmeans,0.358373,1
2,Kmeans,0.237567,1
2,Kmeans,0.26876,1
2,Kmeans,0.263972,1
2,Kmeans,0.277431,1
2,Kmeans,0.289026,1
2,Kmeans,0.343169,1
2,Kmeans,0.262995,1
2,Kmeans,0.327819,1
2,Kmeans,0.268815,1
2,Kmeans,0.356024,1
2,Kmeans,0.254175,1
2,Kmeans,0.307083,1
2,Kmeans,0.306793,1
2,Kmeans,0.199035,1
2,Kmeans,0.267057,1
2,Kmeans,0.349766,1
2,Kmeans,0.282705,1
2,Kmeans,0.369036,1
2,Kmeans,0.284591,1
2,Kmeans,0.341983,1
2,Kmeans,0.352779,1
2,Kmeans,0.198651,0
2,Kmeans,0.31762,1
2,Kmeans,0.34582,1
2,Kmeans,0.296123,1
2,Kmeans,0.298398,1
2,Kmeans,0.280821,1
2,Kmeans,0.305077,1
2,Kmeans,0.288371,1
2,Kmeans,0.334606,1
2,Kmeans,0.303945,1
2,Kmeans,0.042654,0
2,Kmeans,0.173773,0
2,Kmeans,0.289708,1
2,Kmeans,0.32987,1
2,Kmeans,0.273937,1
2,Kmeans,0.315485,1
2,Kmeans,0.29598,1
2,Kmeans,0.255527,1
2,Kmeans,0.270144,1
2,Kmeans,0.261391,1
2,Kmeans,0.347008,1
2,Kmeans,0.303817,1
2,Kmeans,0.32935,1
2,Kmeans,0.305257,1
2,Kmeans,0.356888,1
2,Kmeans,0.182505,0
2,Kmeans,0.337155,1
2,Kmeans,0.320901,1
2,Kmeans,0.200431,0
2,Kmeans,0.291538,1
2,Kmeans,0.318079,1
2,Kmeans,0.348721,1
2,Kmeans,0.308935,1
2,Kmeans,0.241421,1
2,Kmeans,0.263912,1
2,Kmeans,0.33802,1
2,Kmeans,0.24616,1
2,Kmeans,0.304246,1
2,Kmeans,0.344985,1
2,Kmeans,0.324728,1
2,Kmeans,0.198237,0
2,Kmeans,0.1016,0
2,Kmeans,0.245045,1
2,Kmeans,0.297655,1
2,Kmeans,0.37131,1
2,Kmeans,0.307564,1
2,Kmeans,0.276331,1
2,Kmeans,0.367777,1
2,Kmeans,0.154241,0
2,Kmeans,0.275145,1
2,Kmeans,0.254097,1
2,Kmeans,0.368968,1
2,Kmeans,0.261224,1
2,Kmeans,0.317043,1
2,Kmeans,0.19165,1
2,Kmeans,0.315827,1
2,Kmeans,0.340706,1
2,Kmeans,0.372112,1
2,Kmeans,0.20109,1
2,Kmeans,0.199741,0
2,Kmeans,0.182401,0
2,Kmeans,0.307594,1
2,Kmeans,0.339012,1
2,Kmeans,0.238308,1
2,Kmeans,0.31782,1
2,Kmeans,0.212657,0
2,Kmeans,0.341854,1
2,Kmeans,0.285584,1
2,Kmeans,0.293804,1
2,Kmeans,0.335877,1
2,Kmeans,0.326525,1
2,Kmeans,0.190593,1
2,Kmeans,0.192578,0
2,Kmeans,0.253898,1
2,Kmeans,0.339957,1
2,Kmeans,0.153041,1
2,Kmeans,0.357787,1
2,Kmeans,0.342397,1
2,Kmeans,0.233115,0
2,Kmeans,0.026086,0
2,Kmeans,0.304916,1
2,Kmeans,0.252033,1
2,Kmeans,0.309538,1
2,Kmeans,0.275523,1
2,Kmeans,0.34836,1
2,Kmeans,0.187463,0
2,Kmeans,0.201305,0
2,Kmeans,0.211082,0
2,Kmeans,0.181792,0
2,Kmeans,0.195585,0
2,Kmeans,0.348633,1
2,Kmeans,0.187522,1
2,Kmeans,0.32179,1
2,Kmeans,0.314887,1
2,Kmeans,0.202862,0
2,Kmeans,0.195286,0
2,Kmeans,0.280007,1
2,Kmeans,0.247816,1
2,Kmeans,0.340796,1
2,Kmeans,0.30016,1
2,Kmeans,0.319706,1
2,Kmeans,0.277358,1
2,Kmeans,0.335839,1
2,Kmeans,0.275999,1
2,Kmeans,0.202926,1
2,Kmeans,0.340475,1
2,Kmeans,0.236288,1
2,Kmeans,0.149647,0
2,Kmeans,0.271926,1
2,Kmeans,0.30941,1
2,Kmeans,0.312516,1
2,Kmeans,0.340976,1
2,Kmeans,0.286663,1
2,Kmeans,0.244598,1
2,Kmeans,0.330029,1
2,Kmeans,0.279133,1
2,Kmeans,0.258432,1
2,Kmeans,0.340602,1
2,Kmeans,0.341402,1
2,Kmeans,0.326748,1
2,Kmeans,0.38563,1
