k,type,score,label
2,Kmeans,0.343864,0
2,Kmeans,0.25278,0
2,Kmeans,0.329323,0
2,Kmeans,0.427331,0
2,Kmeans,0.352298,0
2,Kmeans,0.326438,0
2,Kmeans,0.515174,0
2,Kmeans,0.36804,0
2,Kmeans,0.297974,0
2,Kmeans,0.523658,0
2,Kmeans,0.381069,0
2,Kmeans,0.444934,0
2,Kmeans,0.456747,0
2,Kmeans,0.342633,0
2,Kmeans,0.31498,0
2,Kmeans,0.494037,0
2,Kmeans,0.407011,0
2,Kmeans,0.356221,0
2,Kmeans,0.500906,0
2,Kmeans,0.486907,0
2,Kmeans,0.56394,1
2,Kmeans,0.427321,0
2,Kmeans,0.482425,0
2,Kmeans,0.52709,0
2,Kmeans,0.53059,0
2,Kmeans,0.329579,0
2,Kmeans,0.369405,0
2,Kmeans,0.545355,0
2,Kmeans,0.289927,0
2,Kmeans,0.506438,0
2,Kmeans,0.513974,0
2,Kmeans,0.377317,0
2,Kmeans,0.474464,0
2,Kmeans,0.52364,0
2,Kmeans,0.548368,0
2,Kmeans,0.4975,0
2,Kmeans,0.497401,0
2,Kmeans,0.389626,0
2,Kmeans,0.40604,0
2,Kmeans,0.46946,0
2,Kmeans,0.543867,1
2,Kmeans,0.332522,0
2,Kmeans,0.493818,0
2,Kmeans,0.674567,1
2,Kmeans,0.54042,0
2,Kmeans,0.623538,1
2,Kmeans,0.531808,0
2,Kmeans,0.341171,0
2,Kmeans,0.517709,0
2,Kmeans,0.425624,0
2,Kmeans,0.324488,0
2,Kmeans,0.312756,0
2,Kmeans,0.431252,0
2,Kmeans,0.370193,0
2,Kmeans,0.283112,0
2,Kmeans,0.44471,0
2,Kmeans,0.535851,0
2,Kmeans,0.462317,0
2,Kmeans,0.672057,1
2,Kmeans,0.494919,0
2,Kmeans,0.505079,0
2,Kmeans,0.60985,1
2,Kmeans,0.398351,0
2,Kmeans,0.466419,0
2,Kmeans,0.309272,0
2,Kmeans,0.313411,0
2,Kmeans,0.624132,1
2,Kmeans,0.292269,1
2,Kmeans,0.305313,0
2,Kmeans,0.516869,1
2,Kmeans,0.465792,0
2,Kmeans,0.468791,0
2,Kmeans,0.57547,1
2,Kmeans,0.506878,0
2,Kmeans,0.340367,0
2,Kmeans,0.553406,1
2,Kmeans,0.416029,0
2,Kmeans,0.349702,0
2,Kmeans,0.330802,0
2,Kmeans,0.480469,0
2,Kmeans,0.481101,0
2,Kmeans,0.518644,0
2,Kmeans,0.500036,1
2,Kmeans,0.535398,1
2,Kmeans,0.310517,0
2,Kmeans,0.338301,0
2,Kmeans,0.436693,0
2,Kmeans,0.392913,0
2,Kmeans,0.289394,0
2,Kmeans,0.534582,0
2,Kmeans,0.520178,0
2,Kmeans,0.390954,0
2,Kmeans,0.573163,0
2,Kmeans,0.343405,0
2,Kmeans,0.4848,0
2,Kmeans,0.29211,0
2,Kmeans,0.340412,0
2,Kmeans,0.529574,0
2,Kmeans,0.572413,1
2,Kmeans,0.468778,0
2,Kmeans,0.471253,0
2,Kmeans,0.276739,0
2,Kmeans,0.407196,0
2,Kmeans,0.503073,0
2,Kmeans,0.462682,0
2,Kmeans,0.487798,0
2,Kmeans,0.292441,0
2,Kmeans,0.428955,0
2,Kmeans,0.376666,0
2,Kmeans,0.377002,0
2,Kmeans,0.503146,0
2,Kmeans,0.470777,0
2,Kmeans,0.430953,1
2,Kmeans,0.447278,0
2,Kmeans,0.379273,0
2,Kmeans,0.596414,1
2,Kmeans,0.43644,0
2,Kmeans,0.501328,0
2,Kmeans,0.438969,0
2,Kmeans,0.489939,0
2,Kmeans,0.428151,0
2,Kmeans,0.636507,1
2,Kmeans,0.321488,0
2,Kmeans,0.414192,0
2,Kmeans,0.397548,0
2,Kmeans,0.328542,0
2,Kmeans,0.657852,1
2,Kmeans,0.459735,0
2,Kmeans,0.364441,0
2,Kmeans,0.336514,0
2,Kmeans,0.303179,0
2,Kmeans,0.36841,0
2,Kmeans,0.321245,0
2,Kmeans,0.556128,0
2,Kmeans,0.324142,0
2,Kmeans,0.495953,0
2,Kmeans,0.377078,0
2,Kmeans,0.439964,0
2,Kmeans,0.5016,1
2,Kmeans,0.425045,0
2,Kmeans,0.452896,0
2,Kmeans,0.528457,0
2,Kmeans,0.540823,0
2,Kmeans,0.454608,0
2,Kmeans,0.330908,0
2,Kmeans,0.469201,0
2,Kmeans,0.336609,0
2,Kmeans,0.665073,1
2,Kmeans,0.470428,0
2,Kmeans,0.453666,0
2,Kmeans,0.411656,0
2,Kmeans,0.355694,0
2,Kmeans,0.284843,0
2,Kmeans,0.545607,0
2,Kmeans,0.549609,1
2,Kmeans,0.49265,0
2,Kmeans,0.489446,0
2,Kmeans,0.337986,1
2,Kmeans,0.492418,1
2,Kmeans,0.463588,0
2,Kmeans,0.54848,1
2,Kmeans,0.318402,0
2,Kmeans,0.479035,0
2,Kmeans,0.372124,0
2,Kmeans,0.48098,0
2,Kmeans,0.483011,1
2,Kmeans,0.450313,0
2,Kmeans,0.516907,0
2,Kmeans,0.350745,0
2,Kmeans,0.511888,0
2,Kmeans,0.36895,0
2,Kmeans,0.429313,0
2,Kmeans,0.391501,0
2,Kmeans,0.418255,0
2,Kmeans,0.510625,0
2,Kmeans,0.355692,0
2,Kmeans,0.478308,0
2,Kmeans,0.506576,0
2,Kmeans,0.404253,0
2,Kmeans,0.43314,0
2,Kmeans,0.467647,0
2,Kmeans,0.538482,0
2,Kmeans,0.371449,0
2,Kmeans,0.549305,0
2,Kmeans,0.608571,1
2,Kmeans,0.317927,0
2,Kmeans,0.432949,0
2,Kmeans,0.360504,0
2,Kmeans,0.339382,0
2,Kmeans,0.410889,0
2,Kmeans,0.572971,1
2,Kmeans,0.527856,0
2,Kmeans,0.44471,0
2,Kmeans,0.494768,0
2,Kmeans,0.433308,0
2,Kmeans,0.220526,0
2,Kmeans,0.46175,0
2,Kmeans,0.53898,0
2,Kmeans,0.455253,0
2,Kmeans,0.40268,0
2,Kmeans,0.441233,0
2,Kmeans,0.334173,0
2,Kmeans,0.425223,0
2,Kmeans,0.333048,0
2,Kmeans,0.542905,1
2,Kmeans,0.419238,0
2,Kmeans,0.662205,1
2,Kmeans,0.53895,0
2,Kmeans,0.508622,1
2,Kmeans,0.307344,0
2,Kmeans,0.275352,0
2,Kmeans,0.45503,0
2,Kmeans,0.418059,0
2,Kmeans,0.540377,0
2,Kmeans,0.489014,0
2,Kmeans,0.32835,0
2,Kmeans,0.315634,0
2,Kmeans,0.481418,0
2,Kmeans,0.307722,0
2,Kmeans,0.470338,0
2,Kmeans,0.388303,0
2,Kmeans,0.542664,0
2,Kmeans,0.41777,0
2,Kmeans,0.466516,0
2,Kmeans,0.424657,0
2,Kmeans,0.467943,0
2,Kmeans,0.497481,0
2,Kmeans,0.397371,0
2,Kmeans,0.557494,0
2,Kmeans,0.534906,0
2,Kmeans,0.445055,0
2,Kmeans,0.411958,0
2,Kmeans,0.404395,0
2,Kmeans,0.669714,1
2,Kmeans,0.390948,0
2,Kmeans,0.333326,0
2,Kmeans,0.352082,0
2,Kmeans,0.545363,1
2,Kmeans,0.387115,0
2,Kmeans,0.532355,0
2,Kmeans,0.416973,0
2,Kmeans,0.477164,0
2,Kmeans,0.450183,0
2,Kmeans,0.459799,0
2,Kmeans,0.311462,0
2,Kmeans,0.330216,0
2,Kmeans,0.484542,0
2,Kmeans,0.458784,0
2,Kmeans,0.446436,0
2,Kmeans,0.384544,0
2,Kmeans,0.462369,0
2,Kmeans,0.2776,0
2,Kmeans,0.491611,1
2,Kmeans,0.457564,0
2,Kmeans,0.430689,0
2,Kmeans,0.500475,0
2,Kmeans,0.426335,0
2,Kmeans,0.438505,0
2,Kmeans,0.493519,0
2,Kmeans,0.483274,1
2,Kmeans,0.608804,1
2,Kmeans,0.446913,0
2,Kmeans,0.338926,0
2,Kmeans,0.453731,0
2,Kmeans,0.562487,1
2,Kmeans,0.256119,0
2,Kmeans,0.457335,0
2,Kmeans,0.321731,0
2,Kmeans,0.636145,1
2,Kmeans,0.486541,0
2,Kmeans,0.546277,1
2,Kmeans,0.316301,0
2,Kmeans,0.536717,0
2,Kmeans,0.537907,1
2,Kmeans,0.554801,0
2,Kmeans,0.290547,0
2,Kmeans,0.389944,0
2,Kmeans,0.324142,0
2,Kmeans,0.467312,1
2,Kmeans,0.489635,0
2,Kmeans,0.522983,0
2,Kmeans,0.476138,0
2,Kmeans,0.458948,0
2,Kmeans,0.629629,1
2,Kmeans,0.600249,1
2,Kmeans,0.474729,0
2,Kmeans,0.348575,0
2,Kmeans,0.282483,0
2,Kmeans,0.337701,0
2,Kmeans,0.452278,0
2,Kmeans,0.214898,0
2,Kmeans,0.487199,0
2,Kmeans,0.331475,0
2,Kmeans,0.240552,0
2,Kmeans,0.524679,0
2,Kmeans,0.514639,0
2,Kmeans,0.364514,0
2,Kmeans,0.508015,0
2,Kmeans,0.476105,0
2,Kmeans,0.500465,0
2,Kmeans,0.36728,0
2,Kmeans,0.388234,0
2,Kmeans,0.554782,0
2,Kmeans,0.215232,1
2,Kmeans,0.313321,1
2,Kmeans,0.330828,0
2,Kmeans,0.34396,0
2,Kmeans,0.486083,0
2,Kmeans,0.50593,0
2,Kmeans,0.547653,0
2,Kmeans,0.513553,0
2,Kmeans,0.317507,0
2,Kmeans,0.429343,0
2,Kmeans,0.291058,1
2,Kmeans,0.519045,1
2,Kmeans,0.551034,0
2,Kmeans,0.447224,0
2,Kmeans,0.363235,0
2,Kmeans,0.366919,0
2,Kmeans,0.352222,0
2,Kmeans,0.540346,0
2,Kmeans,0.487344,0
2,Kmeans,0.496224,1
2,Kmeans,0.371635,0
2,Kmeans,0.41796,0
2,Kmeans,0.359428,0
2,Kmeans,0.353665,0
2,Kmeans,0.43649,0
2,Kmeans,0.535439,0
2,Kmeans,0.550178,0
2,Kmeans,0.477748,0
2,Kmeans,0.387956,0
2,Kmeans,0.26414,0
2,Kmeans,0.382691,0
2,Kmeans,0.511902,0
2,Kmeans,0.314919,0
2,Kmeans,0.543952,0
2,Kmeans,0.408171,0
2,Kmeans,0.357799,0
2,Kmeans,0.557135,1
2,Kmeans,0.331605,1
2,Kmeans,0.457802,0
2,Kmeans,0.557306,0
2,Kmeans,0.396572,0
2,Kmeans,0.475062,0
2,Kmeans,0.644147,1
2,Kmeans,0.419812,0
2,Kmeans,0.50325,0
2,Kmeans,0.394721,0
2,Kmeans,0.619117,1
2,Kmeans,0.284195,0
2,Kmeans,0.402351,0
2,Kmeans,0.395249,0
2,Kmeans,0.385058,0
2,Kmeans,0.357663,0
2,Kmeans,0.467549,0
2,Kmeans,0.496096,0
2,Kmeans,0.402127,0
2,Kmeans,0.416115,0
2,Kmeans,0.518935,0
2,Kmeans,0.495527,0
2,Kmeans,0.507566,1
2,Kmeans,0.517327,0
2,Kmeans,0.562749,0
2,Kmeans,0.635712,1
2,Kmeans,0.570893,1
2,Kmeans,0.55589,1
2,Kmeans,0.43852,0
2,Kmeans,0.397684,0
2,Kmeans,0.390662,0
2,Kmeans,0.416221,0
2,Kmeans,0.317359,0
2,Kmeans,0.487694,0
2,Kmeans,0.521566,0
2,Kmeans,0.463358,0
2,Kmeans,0.352675,0
2,Kmeans,0.543612,0
2,Kmeans,0.481481,0
2,Kmeans,0.253127,0
2,Kmeans,0.38394,0
2,Kmeans,0.356483,0
2,Kmeans,0.496263,0
2,Kmeans,0.324054,0
2,Kmeans,0.460755,0
2,Kmeans,0.32468,0
2,Kmeans,0.200091,0
2,Kmeans,0.403382,0
2,Kmeans,0.458804,0
2,Kmeans,0.661509,1
2,Kmeans,0.280751,0
2,Kmeans,0.563913,0
2,Kmeans,0.462982,0
2,Kmeans,0.44443,0
2,Kmeans,0.449779,0
2,Kmeans,0.511521,0
2,Kmeans,0.48973,0
2,Kmeans,0.413131,0
2,Kmeans,0.538428,0
2,Kmeans,0.501353,0
2,Kmeans,0.346228,0
2,Kmeans,0.461318,0
2,Kmeans,0.449459,0
2,Kmeans,0.381041,0
2,Kmeans,0.424709,1
2,Kmeans,0.49398,0
2,Kmeans,0.464271,0
2,Kmeans,0.548702,1
2,Kmeans,0.293786,0
2,Kmeans,0.418377,0
2,Kmeans,0.567709,1
2,Kmeans,0.371449,0
2,Kmeans,0.395508,0
2,Kmeans,0.388137,0
2,Kmeans,0.523211,0
2,Kmeans,0.333506,0
2,Kmeans,0.370701,0
2,Kmeans,0.512632,0
2,Kmeans,0.534313,0
2,Kmeans,0.514499,0
2,Kmeans,0.440622,0
2,Kmeans,0.499343,1
2,Kmeans,0.517635,0
2,Kmeans,0.568218,1
2,Kmeans,0.452707,0
2,Kmeans,0.413667,0
2,Kmeans,0.534628,0
2,Kmeans,0.406863,0
2,Kmeans,0.500246,0
2,Kmeans,0.540135,0
2,Kmeans,0.381569,0
2,Kmeans,0.43924,0
2,Kmeans,0.370662,0
2,Kmeans,0.6306,1
2,Kmeans,0.486337,0
2,Kmeans,0.294053,0
2,Kmeans,0.277395,0
2,Kmeans,0.382739,0
2,Kmeans,0.440086,0
2,Kmeans,0.447783,1
2,Kmeans,0.516127,0
2,Kmeans,0.386171,0
2,Kmeans,0.547155,0
2,Kmeans,0.408131,0
2,Kmeans,0.349992,0
2,Kmeans,0.617966,1
2,Kmeans,0.420796,0
2,Kmeans,0.389638,0
2,Kmeans,0.487215,0
2,Kmeans,0.25679,1
2,Kmeans,0.458843,0
2,Kmeans,0.370199,0
2,Kmeans,0.36817,0
2,Kmeans,0.274902,0
2,Kmeans,0.444771,1
2,Kmeans,0.404176,0
2,Kmeans,0.397933,0
2,Kmeans,0.475099,0
2,Kmeans,0.317238,0
2,Kmeans,0.449118,0
2,Kmeans,0.46068,1
2,Kmeans,0.475465,0
2,Kmeans,0.414618,0
2,Kmeans,0.404101,0
2,Kmeans,0.362058,0
2,Kmeans,0.5374,0
2,Kmeans,0.470533,0
2,Kmeans,0.363205,0
2,Kmeans,0.372787,0
2,Kmeans,0.389359,1
2,Kmeans,0.469645,0
2,Kmeans,0.396069,0
2,Kmeans,0.542945,0
2,Kmeans,0.293656,0
2,Kmeans,0.554705,1
2,Kmeans,0.434935,0
2,Kmeans,0.311548,0
2,Kmeans,0.545077,0
2,Kmeans,0.319128,0
2,Kmeans,0.524541,0
2,Kmeans,0.41796,0
2,Kmeans,0.552923,1
2,Kmeans,0.332522,0
2,Kmeans,0.424796,0
2,Kmeans,0.540697,1
2,Kmeans,0.358038,0
2,Kmeans,0.35819,0
2,Kmeans,0.405364,0
2,Kmeans,0.537429,0
2,Kmeans,0.56354,1
2,Kmeans,0.481616,0
2,Kmeans,0.406184,0
2,Kmeans,0.312112,0
2,Kmeans,0.351835,0
2,Kmeans,0.516839,0
2,Kmeans,0.368478,0
2,Kmeans,0.359553,0
2,Kmeans,0.466656,0
2,Kmeans,0.543164,1
2,Kmeans,0.663022,1
2,Kmeans,0.326127,0
2,Kmeans,0.289888,0
2,Kmeans,0.542817,0
2,Kmeans,0.363004,0
2,Kmeans,0.548151,1
2,Kmeans,0.389987,0
2,Kmeans,0.522451,0
2,Kmeans,0.54939,0
2,Kmeans,0.434586,0
2,Kmeans,0.399467,0
2,Kmeans,0.430172,0
2,Kmeans,0.426855,1
2,Kmeans,0.493693,0
2,Kmeans,0.614811,1
2,Kmeans,0.656807,1
2,Kmeans,0.342871,0
2,Kmeans,0.478452,0
2,Kmeans,0.543652,0
2,Kmeans,0.32564,0
2,Kmeans,0.444769,0
2,Kmeans,0.304225,0
2,Kmeans,0.541782,0
2,Kmeans,0.465358,0
2,Kmeans,0.23526,0
2,Kmeans,0.538028,0
2,Kmeans,0.388934,0
2,Kmeans,0.404363,0
2,Kmeans,0.403357,0
2,Kmeans,0.515732,0
2,Kmeans,0.183022,1
2,Kmeans,0.35423,0
2,Kmeans,0.525236,0
2,Kmeans,0.632084,1
2,Kmeans,0.480926,0
2,Kmeans,0.473772,0
2,Kmeans,0.239273,0
2,Kmeans,0.358273,0
2,Kmeans,0.535887,0
2,Kmeans,0.508582,0
2,Kmeans,0.302111,0
2,Kmeans,0.452496,0
2,Kmeans,0.560634,0
2,Kmeans,0.391038,0
2,Kmeans,0.415658,0
2,Kmeans,0.278973,0
2,Kmeans,0.271595,0
2,Kmeans,0.449279,0
2,Kmeans,0.479446,0
2,Kmeans,0.54095,0
2,Kmeans,0.335985,0
2,Kmeans,0.329398,0
2,Kmeans,0.521094,0
2,Kmeans,0.369234,0
2,Kmeans,0.432236,0
2,Kmeans,0.369237,0
2,Kmeans,0.50791,0
2,Kmeans,0.459208,0
2,Kmeans,0.562288,0
2,Kmeans,0.460554,0
2,Kmeans,0.487395,0
2,Kmeans,0.547636,1
2,Kmeans,0.477346,0
2,Kmeans,0.467994,0
2,Kmeans,0.418141,0
2,Kmeans,0.365121,0
2,Kmeans,0.350944,0
2,Kmeans,0.250875,0
2,Kmeans,0.436773,0
2,Kmeans,0.513002,0
2,Kmeans,0.407863,0
2,Kmeans,0.672648,1
2,Kmeans,0.502554,0
2,Kmeans,0.469877,0
2,Kmeans,0.670777,1
2,Kmeans,0.277745,0
2,Kmeans,0.44015,0
2,Kmeans,0.673781,1
2,Kmeans,0.289228,0
2,Kmeans,0.518935,0
2,Kmeans,0.43046,0
2,Kmeans,0.307787,0
2,Kmeans,0.298608,0
2,Kmeans,0.416708,0
2,Kmeans,0.534301,0
2,Kmeans,0.656394,1
2,Kmeans,0.437928,0
2,Kmeans,0.431271,0
2,Kmeans,0.451815,0
2,Kmeans,0.511489,0
2,Kmeans,0.362654,0
2,Kmeans,0.438384,0
2,Kmeans,0.433302,0
2,Kmeans,0.499995,0
2,Kmeans,0.458793,0
2,Kmeans,0.361236,0
2,Kmeans,0.480488,0
2,Kmeans,0.470928,0
2,Kmeans,0.490908,0
2,Kmeans,0.336255,0
2,Kmeans,0.394463,0
2,Kmeans,0.33397,0
2,Kmeans,0.449572,0
2,Kmeans,0.415308,0
2,Kmeans,0.472391,0
2,Kmeans,0.521676,0
2,Kmeans,0.542245,0
2,Kmeans,0.400857,0
2,Kmeans,0.45179,0
2,Kmeans,0.386583,0
2,Kmeans,0.435517,0
2,Kmeans,0.478444,0
2,Kmeans,0.418585,0
2,Kmeans,0.415521,0
2,Kmeans,0.50859,0
2,Kmeans,0.521182,0
2,Kmeans,0.422581,0
2,Kmeans,0.537872,0
2,Kmeans,0.545836,1
2,Kmeans,0.355597,0
2,Kmeans,0.472538,0
2,Kmeans,0.423242,0
2,Kmeans,0.315001,0
2,Kmeans,0.310373,0
2,Kmeans,0.335177,0
2,Kmeans,0.461738,0
2,Kmeans,0.464061,0
2,Kmeans,0.41039,0
2,Kmeans,0.424142,0
2,Kmeans,0.671212,1
2,Kmeans,0.343864,0
2,Kmeans,0.490991,0
2,Kmeans,0.424447,0
2,Kmeans,0.402388,0
2,Kmeans,0.500068,0
2,Kmeans,0.325927,0
2,Kmeans,0.441226,0
2,Kmeans,0.422585,0
2,Kmeans,0.458605,0
2,Kmeans,0.36103,0
2,Kmeans,0.439077,0
2,Kmeans,0.306861,0
2,Kmeans,0.461886,0
2,Kmeans,0.462544,1
2,Kmeans,0.356849,0
2,Kmeans,0.46858,0
2,Kmeans,0.512365,1
2,Kmeans,0.428993,0
2,Kmeans,0.474719,0
2,Kmeans,0.498173,0
2,Kmeans,0.312449,0
2,Kmeans,0.506512,0
2,Kmeans,0.268522,0
2,Kmeans,0.456498,0
2,Kmeans,0.429648,0
2,Kmeans,0.335473,0
2,Kmeans,0.497647,0
2,Kmeans,0.346509,0
2,Kmeans,0.501749,1
2,Kmeans,0.468388,1
2,Kmeans,0.431486,0
2,Kmeans,0.2975,0
2,Kmeans,0.514978,0
2,Kmeans,0.523192,0
2,Kmeans,0.417697,0
2,Kmeans,0.51292,0
2,Kmeans,0.575609,1
2,Kmeans,0.512607,0
2,Kmeans,0.357413,0
2,Kmeans,0.55596,0
2,Kmeans,0.416213,0
2,Kmeans,0.420884,0
2,Kmeans,0.329981,0
2,Kmeans,0.539648,0
2,Kmeans,0.407602,0
2,Kmeans,0.50801,0
2,Kmeans,0.390092,0
2,Kmeans,0.632859,1
2,Kmeans,0.567661,1
2,Kmeans,0.326768,0
2,Kmeans,0.390282,0
2,Kmeans,0.397541,0
2,Kmeans,0.390954,0
2,Kmeans,0.536383,1
2,Kmeans,0.467355,0
2,Kmeans,0.427717,0
2,Kmeans,0.358019,0
2,Kmeans,0.526411,0
2,Kmeans,0.555418,0
2,Kmeans,0.3691,0
2,Kmeans,0.553967,1
2,Kmeans,0.359192,0
2,Kmeans,0.471056,0
2,Kmeans,0.293236,0
2,Kmeans,0.52968,0
2,Kmeans,0.538231,0
2,Kmeans,0.660374,1
2,Kmeans,0.515363,0
2,Kmeans,0.359321,0
2,Kmeans,0.268563,0
2,Kmeans,0.508166,0
2,Kmeans,0.535038,0
2,Kmeans,0.496526,0
2,Kmeans,0.628443,1
2,Kmeans,0.550284,1
2,Kmeans,0.573203,1
2,Kmeans,0.654867,1
2,Kmeans,0.536334,1
2,Kmeans,0.529189,0
2,Kmeans,0.288259,0
2,Kmeans,0.461394,0
2,Kmeans,0.365173,0
2,Kmeans,0.552785,1
2,Kmeans,0.583585,1
2,Kmeans,0.423796,0
2,Kmeans,0.453794,0
2,Kmeans,0.469067,0
2,Kmeans,0.440429,0
2,Kmeans,0.336004,0
2,Kmeans,0.476004,0
2,Kmeans,0.418703,0
2,Kmeans,0.468214,0
2,Kmeans,0.45958,0
2,Kmeans,0.500375,0
2,Kmeans,0.285693,0
2,Kmeans,0.565674,1
2,Kmeans,0.432969,0
2,Kmeans,0.479937,0
2,Kmeans,0.379064,0
2,Kmeans,0.536939,0
2,Kmeans,0.320192,0
2,Kmeans,0.297885,0
2,Kmeans,0.34396,0
2,Kmeans,0.313052,0
2,Kmeans,0.396358,0
2,Kmeans,0.394565,0
2,Kmeans,0.460671,0
2,Kmeans,0.476571,0
2,Kmeans,0.547655,0
