k,type,score,label
2,Kmeans,0.366044,0
2,Kmeans,0.346135,0
2,Kmeans,0.544354,1
2,Kmeans,0.611822,1
2,Kmeans,0.588579,1
2,Kmeans,0.586255,1
2,Kmeans,0.538596,1
2,Kmeans,0.376655,1
2,Kmeans,0.404945,1
2,Kmeans,0.572571,1
2,Kmeans,0.53334,1
2,Kmeans,0.531845,1
2,Kmeans,0.172405,0
2,Kmeans,0.43303,1
2,Kmeans,0.578174,1
2,Kmeans,0.594555,1
2,Kmeans,-0.120435,0
2,Kmeans,0.543379,1
2,Kmeans,0.571602,1
2,Kmeans,0.196053,1
2,Kmeans,0.591024,1
2,Kmeans,0.580042,1
2,Kmeans,0.411896,0
2,Kmeans,0.264208,1
2,Kmeans,0.279235,0
2,Kmeans,0.392038,1
2,Kmeans,0.246252,1
2,Kmeans,0.431795,0
2,Kmeans,0.417822,1
2,Kmeans,0.269352,1
2,Kmeans,0.531002,1
2,Kmeans,0.397053,0
2,Kmeans,0.470558,1
2,Kmeans,0.476172,1
2,Kmeans,0.536785,1
2,Kmeans,0.380334,0
2,Kmeans,0.538117,1
2,Kmeans,0.612931,1
2,Kmeans,0.429614,0
2,Kmeans,0.57401,1
2,Kmeans,0.127631,1
2,Kmeans,0.418257,0
2,Kmeans,0.323489,1
2,Kmeans,0.479064,1
2,Kmeans,0.526534,1
2,Kmeans,0.224075,1
2,Kmeans,0.257315,1
2,Kmeans,0.385729,0
2,Kmeans,0.39984,1
2,Kmeans,-0.015871,0
2,Kmeans,0.188307,0
2,Kmeans,0.598675,1
2,Kmeans,0.620403,1
2,Kmeans,0.29722,1
2,Kmeans,0.220958,0
2,Kmeans,0.338215,1
2,Kmeans,-0.057896,0
2,Kmeans,0.467195,1
2,Kmeans,0.236169,0
2,Kmeans,0.573428,1
2,Kmeans,0.337982,0
2,Kmeans,0.59318,1
2,Kmeans,0.573806,1
2,Kmeans,-0.100651,0
2,Kmeans,0.521291,1
2,Kmeans,0.428101,1
2,Kmeans,0.105343,0
2,Kmeans,0.589793,1
2,Kmeans,0.327208,0
2,Kmeans,0.28954,0
2,Kmeans,0.256596,1
2,Kmeans,0.523156,1
2,Kmeans,0.598253,1
2,Kmeans,0.492119,1
2,Kmeans,0.587154,1
2,Kmeans,0.611822,1
2,Kmeans,0.598919,1
2,Kmeans,0.328344,1
2,Kmeans,0.429251,1
2,Kmeans,0.600778,1
2,Kmeans,0.453083,1
2,Kmeans,-0.027185,0
2,Kmeans,0.434464,1
2,Kmeans,0.463647,1
2,Kmeans,0.572686,1
2,Kmeans,0.359521,1
2,Kmeans,0.05778,0
2,Kmeans,0.576506,1
2,Kmeans,0.216544,0
2,Kmeans,0.391726,0
2,Kmeans,0.607402,1
2,Kmeans,0.46683,1
2,Kmeans,0.545674,1
2,Kmeans,0.402464,0
2,Kmeans,0.430325,1
2,Kmeans,0.605381,1
2,Kmeans,0.59258,1
2,Kmeans,0.611623,1
2,Kmeans,0.488137,1
2,Kmeans,0.627602,1
2,Kmeans,0.530677,1
2,Kmeans,0.232876,0
2,Kmeans,0.563786,1
2,Kmeans,0.394278,1
2,Kmeans,0.582827,1
2,Kmeans,0.528411,1
2,Kmeans,0.340085,1
2,Kmeans,0.601986,1
2,Kmeans,0.449424,1
2,Kmeans,0.587258,1
2,Kmeans,0.16397,1
2,Kmeans,0.3751,0
2,Kmeans,0.60068,1
2,Kmeans,0.622882,1
2,Kmeans,0.330925,0
2,Kmeans,0.505804,1
2,Kmeans,0.362878,0
2,Kmeans,0.19427,0
2,Kmeans,0.47316,1
2,Kmeans,0.191855,0
2,Kmeans,0.627318,1
2,Kmeans,0.510362,1
2,Kmeans,0.593253,1
2,Kmeans,0.62285,1
2,Kmeans,0.188317,1
2,Kmeans,0.279541,0
2,Kmeans,0.184971,1
2,Kmeans,0.618834,1
2,Kmeans,0.475126,1
2,Kmeans,0.354653,0
2,Kmeans,0.567235,1
2,Kmeans,0.411592,1
2,Kmeans,0.624044,1
2,Kmeans,0.504993,1
2,Kmeans,0.300722,0
2,Kmeans,0.049296,0
2,Kmeans,0.500095,1
2,Kmeans,0.246456,0
2,Kmeans,0.592699,1
2,Kmeans,0.364256,1
2,Kmeans,0.508996,1
2,Kmeans,0.430579,0
2,Kmeans,0.244243,1
2,Kmeans,0.238373,0
2,Kmeans,0.604547,1
2,Kmeans,0.473843,1
2,Kmeans,0.42991,1
2,Kmeans,0.519254,1
2,Kmeans,0.611172,1
2,Kmeans,0.371821,1
2,Kmeans,0.418628,0
2,Kmeans,0.631482,1
2,Kmeans,0.236488,1
2,Kmeans,0.416878,1
2,Kmeans,0.621075,1
2,Kmeans,0.466535,1
2,Kmeans,0.179429,0
2,Kmeans,0.543379,1
2,Kmeans,0.571941,1
2,Kmeans,0.6209,1
2,Kmeans,0.510185,1
2,Kmeans,0.618439,1
2,Kmeans,0.445145,1
2,Kmeans,0.511972,1
2,Kmeans,0.127168,0
2,Kmeans,0.241767,1
2,Kmeans,0.605409,1
2,Kmeans,0.24278,0
2,Kmeans,0.168907,1
2,Kmeans,0.405263,0
2,Kmeans,0.304306,0
2,Kmeans,0.531093,1
2,Kmeans,0.613771,1
2,Kmeans,0.280995,0
2,Kmeans,0.61759,1
2,Kmeans,0.518743,1
2,Kmeans,0.223834,1
2,Kmeans,0.438903,1
2,Kmeans,0.450669,1
2,Kmeans,0.357808,1
2,Kmeans,0.156769,1
2,Kmeans,0.166308,1
2,Kmeans,0.378818,0
2,Kmeans,0.543525,1
2,Kmeans,0.488977,1
2,Kmeans,0.533027,1
2,Kmeans,0.481539,1
2,Kmeans,0.442574,1
2,Kmeans,0.46785,1
2,Kmeans,0.629134,1
2,Kmeans,0.59388,1
2,Kmeans,0.416542,1
2,Kmeans,0.203333,1
2,Kmeans,0.262058,1
2,Kmeans,0.590635,1
2,Kmeans,0.471631,1
2,Kmeans,0.164222,0
2,Kmeans,0.443423,1
2,Kmeans,0.139895,1
2,Kmeans,0.501157,1
2,Kmeans,0.197937,0
2,Kmeans,0.607009,1
2,Kmeans,0.601617,1
2,Kmeans,0.440632,1
2,Kmeans,0.572927,1
2,Kmeans,0.455848,1
2,Kmeans,0.299628,0
2,Kmeans,0.61562,1
2,Kmeans,0.602012,1
2,Kmeans,0.484504,1
2,Kmeans,0.344363,1
2,Kmeans,0.289921,0
2,Kmeans,0.377606,0
2,Kmeans,0.587086,1
2,Kmeans,0.622066,1
2,Kmeans,0.344326,1
2,Kmeans,0.495564,1
2,Kmeans,0.367499,1
2,Kmeans,0.510916,1
2,Kmeans,0.498896,1
2,Kmeans,0.531914,1
2,Kmeans,0.288113,1
2,Kmeans,0.377203,1
2,Kmeans,0.24215,0
2,Kmeans,0.428267,1
2,Kmeans,0.503428,1
2,Kmeans,0.481571,1
2,Kmeans,0.528247,1
2,Kmeans,0.107026,0
2,Kmeans,0.191342,0
2,Kmeans,0.447356,1
2,Kmeans,0.571374,1
2,Kmeans,0.479064,1
2,Kmeans,0.442808,0
2,Kmeans,0.537814,1
2,Kmeans,-0.099215,0
2,Kmeans,0.384542,0
2,Kmeans,0.230802,1
2,Kmeans,0.265912,0
2,Kmeans,0.557745,1
2,Kmeans,0.614662,1
2,Kmeans,0.495564,1
2,Kmeans,0.326615,0
2,Kmeans,0.354485,1
2,Kmeans,0.597099,1
2,Kmeans,0.282997,0
2,Kmeans,0.354485,1
2,Kmeans,0.366179,0
2,Kmeans,0.080543,1
2,Kmeans,0.367531,0
2,Kmeans,0.574414,1
2,Kmeans,0.478889,1
2,Kmeans,0.629986,1
2,Kmeans,0.32972,0
2,Kmeans,0.289921,0
2,Kmeans,0.437922,1
2,Kmeans,0.358455,0
2,Kmeans,0.207732,1
2,Kmeans,0.616224,1
2,Kmeans,0.175834,0
2,Kmeans,0.543552,1
2,Kmeans,0.534612,1
2,Kmeans,0.074286,0
2,Kmeans,0.205798,0
2,Kmeans,0.275383,0
2,Kmeans,0.623025,1
2,Kmeans,0.470454,1
2,Kmeans,0.572571,1
2,Kmeans,0.407572,1
2,Kmeans,0.620565,1
2,Kmeans,0.185128,1
2,Kmeans,0.23465,1
2,Kmeans,0.154275,1
2,Kmeans,0.47966,1
2,Kmeans,0.242968,0
2,Kmeans,0.11408,1
2,Kmeans,0.095032,0
2,Kmeans,0.566752,1
2,Kmeans,0.060318,0
2,Kmeans,0.562954,1
2,Kmeans,0.423653,0
2,Kmeans,0.544753,1
2,Kmeans,0.241736,0
2,Kmeans,0.583736,1
2,Kmeans,0.572079,1
2,Kmeans,-0.018717,0
2,Kmeans,0.571716,1
2,Kmeans,0.626834,1
2,Kmeans,0.391726,0
2,Kmeans,0.344197,1
2,Kmeans,0.387873,1
2,Kmeans,0.414598,0
2,Kmeans,0.51095,1
2,Kmeans,0.207886,1
2,Kmeans,0.203504,0
2,Kmeans,0.608265,1
2,Kmeans,0.485831,1
2,Kmeans,0.28814,0
2,Kmeans,0.543272,1
2,Kmeans,0.609538,1
2,Kmeans,0.401768,1
2,Kmeans,0.059761,0
2,Kmeans,-0.085704,0
2,Kmeans,0.417129,1
2,Kmeans,0.320476,0
2,Kmeans,0.304652,1
2,Kmeans,0.266964,1
2,Kmeans,0.392913,0
2,Kmeans,0.4061,0
2,Kmeans,0.321707,0
2,Kmeans,0.56635,1
2,Kmeans,0.372931,0
2,Kmeans,0.327208,0
2,Kmeans,0.344197,1
2,Kmeans,0.327847,0
2,Kmeans,0.53945,1
2,Kmeans,0.444212,1
2,Kmeans,0.473582,1
2,Kmeans,0.185291,1
2,Kmeans,0.544179,1
2,Kmeans,0.605464,1
2,Kmeans,0.479064,1
2,Kmeans,0.24263,0
2,Kmeans,0.544237,1
2,Kmeans,0.387267,1
2,Kmeans,0.366179,0
2,Kmeans,0.367962,0
2,Kmeans,0.275291,0
2,Kmeans,0.599504,1
2,Kmeans,0.604403,1
2,Kmeans,0.590317,1
2,Kmeans,0.330884,1
2,Kmeans,0.24278,0
2,Kmeans,0.597992,1
2,Kmeans,0.306664,1
2,Kmeans,0.156769,1
2,Kmeans,0.546316,1
2,Kmeans,0.309834,0
2,Kmeans,0.353275,1
2,Kmeans,0.104935,0
2,Kmeans,0.239398,0
2,Kmeans,0.622019,1
2,Kmeans,0.589427,1
2,Kmeans,0.385729,0
2,Kmeans,0.59517,1
2,Kmeans,0.408585,0
2,Kmeans,0.596741,1
2,Kmeans,0.4726,1
2,Kmeans,0.600175,1
2,Kmeans,-0.003752,0
2,Kmeans,0.225429,1
2,Kmeans,0.525537,1
2,Kmeans,0.374275,1
2,Kmeans,0.528845,1
2,Kmeans,0.259127,0
2,Kmeans,0.537738,1
2,Kmeans,0.586668,1
2,Kmeans,0.561259,1
2,Kmeans,0.259432,0
2,Kmeans,0.27397,0
2,Kmeans,0.603569,1
2,Kmeans,0.618051,1
2,Kmeans,0.616566,1
2,Kmeans,0.416953,1
2,Kmeans,0.614536,1
2,Kmeans,0.055789,0
2,Kmeans,0.31038,1
2,Kmeans,0.472643,1
2,Kmeans,0.402676,0
2,Kmeans,0.528146,1
2,Kmeans,0.589346,1
2,Kmeans,0.233603,1
2,Kmeans,0.410364,1
2,Kmeans,0.609599,1
2,Kmeans,0.253283,0
2,Kmeans,0.379017,1
2,Kmeans,0.570056,1
2,Kmeans,0.295717,1
2,Kmeans,0.584226,1
2,Kmeans,0.100988,0
2,Kmeans,0.525425,1
2,Kmeans,0.411592,1
2,Kmeans,0.389538,1
2,Kmeans,0.609912,1
2,Kmeans,0.190988,1
2,Kmeans,0.594987,1
2,Kmeans,0.609823,1
2,Kmeans,-0.02391,0
2,Kmeans,0.174376,1
2,Kmeans,0.585608,1
2,Kmeans,0.327932,1
2,Kmeans,0.580257,1
2,Kmeans,0.025948,0
2,Kmeans,0.054212,0
2,Kmeans,0.374378,0
2,Kmeans,0.280278,0
2,Kmeans,0.613917,1
2,Kmeans,0.308531,1
2,Kmeans,0.309694,0
2,Kmeans,0.172657,0
2,Kmeans,-0.015538,0
2,Kmeans,0.316252,0
2,Kmeans,-0.048575,0
2,Kmeans,0.575866,1
2,Kmeans,0.161127,1
2,Kmeans,0.52408,1
2,Kmeans,0.380096,1
2,Kmeans,0.312056,1
2,Kmeans,0.175325,0
2,Kmeans,0.601617,1
2,Kmeans,0.50802,1
2,Kmeans,0.403578,0
2,Kmeans,0.475459,1
2,Kmeans,0.366183,1
2,Kmeans,0.388538,1
2,Kmeans,0.616079,1
2,Kmeans,0.503991,1
2,Kmeans,0.296852,0
2,Kmeans,0.132259,0
2,Kmeans,0.175834,0
2,Kmeans,0.542857,1
2,Kmeans,0.057618,0
2,Kmeans,0.52474,1
2,Kmeans,0.488347,1
2,Kmeans,0.535412,1
2,Kmeans,0.547772,1
2,Kmeans,0.613917,1
2,Kmeans,0.006909,0
2,Kmeans,0.391037,1
2,Kmeans,0.481571,1
2,Kmeans,0.37632,1
2,Kmeans,0.436504,1
2,Kmeans,0.26712,0
2,Kmeans,0.417822,1
2,Kmeans,0.590313,1
2,Kmeans,0.26712,0
2,Kmeans,0.608418,1
2,Kmeans,0.497017,1
2,Kmeans,0.546132,1
2,Kmeans,0.313259,0
2,Kmeans,0.16488,0
2,Kmeans,0.339934,1
2,Kmeans,0.481905,1
2,Kmeans,0.435525,0
2,Kmeans,0.573709,1
2,Kmeans,0.573428,1
2,Kmeans,0.566023,1
2,Kmeans,0.293416,0
2,Kmeans,0.362474,1
2,Kmeans,-0.091122,0
2,Kmeans,0.129323,0
2,Kmeans,0.565495,1
2,Kmeans,0.197073,0
2,Kmeans,0.226192,0
2,Kmeans,0.196966,1
2,Kmeans,0.621284,1
2,Kmeans,0.258153,0
2,Kmeans,0.14739,1
2,Kmeans,0.431368,1
2,Kmeans,0.482037,1
2,Kmeans,0.598253,1
2,Kmeans,0.629274,1
2,Kmeans,-0.066612,0
2,Kmeans,0.593313,1
2,Kmeans,0.600373,1
2,Kmeans,0.610385,1
2,Kmeans,0.524352,1
2,Kmeans,0.489214,1
2,Kmeans,0.350454,0
2,Kmeans,0.527844,1
2,Kmeans,0.372663,1
2,Kmeans,0.532703,1
2,Kmeans,0.547273,1
2,Kmeans,0.202511,1
2,Kmeans,0.464965,1
2,Kmeans,0.096339,0
2,Kmeans,0.090009,0
2,Kmeans,0.257148,0
2,Kmeans,0.445278,1
2,Kmeans,0.414977,1
2,Kmeans,0.566141,1
2,Kmeans,0.488977,1
2,Kmeans,0.224075,1
2,Kmeans,0.303253,1
2,Kmeans,0.000848,0
2,Kmeans,0.403426,0
2,Kmeans,0.108432,0
2,Kmeans,0.320052,0
2,Kmeans,0.474635,1
2,Kmeans,0.295881,1
2,Kmeans,0.537987,1
2,Kmeans,0.118276,0
2,Kmeans,0.4061,0
2,Kmeans,0.469831,1
2,Kmeans,0.120336,1
2,Kmeans,0.43874,1
2,Kmeans,0.199195,0
2,Kmeans,0.55895,1
2,Kmeans,0.149814,1
2,Kmeans,0.105934,1
2,Kmeans,0.626534,1
2,Kmeans,-0.007425,0
2,Kmeans,-0.003136,0
2,Kmeans,0.147317,1
2,Kmeans,0.521285,1
2,Kmeans,0.461644,1
2,Kmeans,0.62312,1
2,Kmeans,0.095358,0
2,Kmeans,0.131012,1
2,Kmeans,-0.027185,0
2,Kmeans,0.588425,1
2,Kmeans,0.253283,0
2,Kmeans,0.561259,1
2,Kmeans,0.492058,1
2,Kmeans,0.587467,1
2,Kmeans,0.166531,0
2,Kmeans,0.293945,1
2,Kmeans,0.626684,1
2,Kmeans,0.468431,1
2,Kmeans,0.410199,1
2,Kmeans,0.218757,0
2,Kmeans,0.560604,1
2,Kmeans,0.612232,1
2,Kmeans,0.299223,1
2,Kmeans,0.447327,1
2,Kmeans,0.065267,0
2,Kmeans,0.274478,1
2,Kmeans,0.211819,1
2,Kmeans,0.569434,1
2,Kmeans,0.605456,1
2,Kmeans,0.096339,0
2,Kmeans,0.220628,0
2,Kmeans,0.46785,1
2,Kmeans,0.20778,0
2,Kmeans,0.528177,1
2,Kmeans,0.528247,1
2,Kmeans,0.564018,1
2,Kmeans,0.075449,0
2,Kmeans,0.438226,1
2,Kmeans,0.124354,1
2,Kmeans,0.407466,1
2,Kmeans,0.036145,0
2,Kmeans,0.142388,1
2,Kmeans,0.472063,1
2,Kmeans,0.448683,1
2,Kmeans,-0.076291,0
2,Kmeans,0.559126,1
2,Kmeans,-0.018882,0
2,Kmeans,0.32525,1
2,Kmeans,0.162942,1
2,Kmeans,0.493777,1
2,Kmeans,0.072658,0
2,Kmeans,0.567589,1
2,Kmeans,0.573229,1
2,Kmeans,0.416498,1
2,Kmeans,0.442808,0
2,Kmeans,-0.096899,0
2,Kmeans,0.269352,1
2,Kmeans,0.620272,1
2,Kmeans,0.50202,1
2,Kmeans,0.625343,1
2,Kmeans,0.555738,1
2,Kmeans,0.593253,1
2,Kmeans,0.456173,1
2,Kmeans,0.403139,0
2,Kmeans,0.62424,1
2,Kmeans,0.26202,1
2,Kmeans,0.395513,1
2,Kmeans,0.604804,1
2,Kmeans,0.617621,1
2,Kmeans,0.567694,1
2,Kmeans,0.277559,1
2,Kmeans,0.247465,1
2,Kmeans,0.542611,1
2,Kmeans,0.486655,1
2,Kmeans,0.305539,0
2,Kmeans,0.54295,1
2,Kmeans,0.544237,1
2,Kmeans,0.329007,1
2,Kmeans,0.130806,0
2,Kmeans,0.538596,1
2,Kmeans,0.600339,1
2,Kmeans,0.290588,0
2,Kmeans,0.34349,0
2,Kmeans,0.452263,1
2,Kmeans,0.277193,0
2,Kmeans,0.145918,0
2,Kmeans,0.603644,1
2,Kmeans,0.62424,1
2,Kmeans,0.452173,1
2,Kmeans,0.447415,1
2,Kmeans,0.403977,0
2,Kmeans,0.454035,1
2,Kmeans,0.135242,0
2,Kmeans,0.095261,1
2,Kmeans,0.537925,1
2,Kmeans,0.5767,1
2,Kmeans,0.577817,1
2,Kmeans,0.400388,0
2,Kmeans,0.469849,1
2,Kmeans,0.547069,1
2,Kmeans,0.527483,1
2,Kmeans,0.585523,1
2,Kmeans,0.554556,1
2,Kmeans,0.602986,1
2,Kmeans,0.61562,1
2,Kmeans,0.372304,1
2,Kmeans,0.183307,0
2,Kmeans,0.244243,1
2,Kmeans,-0.039875,0
2,Kmeans,0.462065,1
2,Kmeans,0.588214,1
2,Kmeans,0.377148,0
2,Kmeans,0.384129,1
2,Kmeans,0.375025,0
2,Kmeans,0.565106,1
2,Kmeans,0.365385,1
2,Kmeans,0.258808,1
2,Kmeans,0.482498,1
2,Kmeans,0.458733,1
2,Kmeans,0.277445,1
2,Kmeans,0.351682,0
2,Kmeans,0.376639,1
2,Kmeans,0.501389,1
2,Kmeans,0.374431,1
2,Kmeans,0.395942,1
2,Kmeans,0.53924,1
2,Kmeans,0.612358,1
2,Kmeans,0.52474,1
2,Kmeans,0.26,1
2,Kmeans,0.56369,1
2,Kmeans,0.56413,1
2,Kmeans,0.519791,1
2,Kmeans,0.395942,1
2,Kmeans,0.34793,1
2,Kmeans,0.405143,0
2,Kmeans,0.047792,0
2,Kmeans,0.264658,0
2,Kmeans,0.599028,1
2,Kmeans,0.242677,1
2,Kmeans,0.437348,1
2,Kmeans,0.529121,1
2,Kmeans,0.556633,1
2,Kmeans,0.605094,1
2,Kmeans,0.067349,0
2,Kmeans,-0.056977,0
2,Kmeans,0.278312,0
2,Kmeans,-0.038342,0
2,Kmeans,0.293222,1
2,Kmeans,0.251941,0
2,Kmeans,0.196966,1
2,Kmeans,0.13515,1
2,Kmeans,0.229148,0
2,Kmeans,0.011139,0
2,Kmeans,0.603569,1
2,Kmeans,0.223003,1
2,Kmeans,0.329856,0
2,Kmeans,0.554556,1
2,Kmeans,0.571814,1
2,Kmeans,0.419742,1
2,Kmeans,0.528787,1
2,Kmeans,0.112825,0
2,Kmeans,0.599028,1
2,Kmeans,0.23086,0
2,Kmeans,0.048327,0
2,Kmeans,0.424117,0
2,Kmeans,0.090805,0
2,Kmeans,0.438569,1
2,Kmeans,0.5767,1
2,Kmeans,0.568473,1
2,Kmeans,0.342908,0
2,Kmeans,0.116984,1
2,Kmeans,0.452917,1
2,Kmeans,0.549651,1
2,Kmeans,0.243116,1
2,Kmeans,0.104329,1
2,Kmeans,0.477339,1
2,Kmeans,0.169235,0
2,Kmeans,0.145794,0
2,Kmeans,0.493366,1
2,Kmeans,0.572459,1
2,Kmeans,0.198541,0
2,Kmeans,0.567977,1
2,Kmeans,0.379759,1
2,Kmeans,0.602942,1
2,Kmeans,0.437995,1
2,Kmeans,0.378582,1
2,Kmeans,0.074514,0
2,Kmeans,0.592486,1
2,Kmeans,0.431682,0
2,Kmeans,0.313987,1
2,Kmeans,0.042809,0
2,Kmeans,0.563786,1
2,Kmeans,0.392913,0
2,Kmeans,0.609912,1
2,Kmeans,0.550024,1
2,Kmeans,0.421748,1
2,Kmeans,0.256277,1
2,Kmeans,0.504993,1
2,Kmeans,0.16364,1
2,Kmeans,-0.032579,0
2,Kmeans,0.283703,1
2,Kmeans,0.531959,1
2,Kmeans,0.522002,1
2,Kmeans,0.07808,0
2,Kmeans,0.194084,1
2,Kmeans,0.241566,1
2,Kmeans,-0.086348,0
2,Kmeans,0.554556,1
2,Kmeans,0.479846,1
2,Kmeans,0.51047,1
2,Kmeans,0.408178,0
2,Kmeans,0.46683,1
2,Kmeans,0.207059,1
2,Kmeans,0.433547,1
2,Kmeans,0.259127,0
2,Kmeans,0.435907,0
2,Kmeans,0.614001,1
2,Kmeans,0.610332,1
2,Kmeans,0.273283,1
2,Kmeans,0.62843,1
2,Kmeans,0.294048,1
2,Kmeans,0.619144,1
2,Kmeans,0.531621,1
2,Kmeans,0.10581,0
2,Kmeans,0.189842,0
2,Kmeans,0.271949,1
2,Kmeans,0.278598,1
2,Kmeans,0.411639,0
2,Kmeans,0.43742,1
2,Kmeans,0.261938,1
2,Kmeans,0.105934,1
2,Kmeans,0.479908,1
2,Kmeans,0.450977,1
2,Kmeans,0.403958,1
2,Kmeans,0.61314,1
2,Kmeans,0.155547,0
2,Kmeans,0.604034,1
2,Kmeans,0.524563,1
2,Kmeans,-0.03854,0
2,Kmeans,0.126843,0
2,Kmeans,0.585094,1
2,Kmeans,0.466496,1
2,Kmeans,0.408153,0
2,Kmeans,0.528411,1
2,Kmeans,0.590279,1
2,Kmeans,0.5538,1
2,Kmeans,0.095261,1
2,Kmeans,0.477774,1
2,Kmeans,0.048601,0
2,Kmeans,0.450449,1
2,Kmeans,0.526415,1
2,Kmeans,0.193874,1
2,Kmeans,0.465704,1
2,Kmeans,0.245132,0
2,Kmeans,0.573428,1
2,Kmeans,0.136181,1
2,Kmeans,0.039542,0
2,Kmeans,0.550175,1
2,Kmeans,0.615822,1
2,Kmeans,0.185749,0
2,Kmeans,0.338599,1
2,Kmeans,0.112588,0
2,Kmeans,0.332254,1
2,Kmeans,0.192671,1
2,Kmeans,0.541698,1
2,Kmeans,0.189325,0
2,Kmeans,0.108767,1
2,Kmeans,0.370559,1
2,Kmeans,0.508944,1
2,Kmeans,-0.053499,0
2,Kmeans,0.283491,0
2,Kmeans,0.386386,1
2,Kmeans,-0.001685,0
2,Kmeans,0.581768,1
2,Kmeans,0.620272,1
2,Kmeans,0.291391,1
2,Kmeans,0.604804,1
2,Kmeans,0.587522,1
2,Kmeans,0.571592,1
2,Kmeans,0.189842,0
2,Kmeans,0.183603,1
2,Kmeans,0.582636,1
2,Kmeans,0.170762,1
2,Kmeans,0.435021,1
2,Kmeans,0.539751,1
2,Kmeans,0.611036,1
2,Kmeans,0.586925,1
